,year,name,count,year_total,ratio,rank
1441,1902,Ida,1836,264073,0.006952622948957296,34
1442,1902,Sarah,1710,264073,0.00647548215834258,39
1443,1902,Laura,1559,264073,0.005903670575939229,43
1444,1902,Evelyn,1151,264073,0.0043586432539487185,59
1445,1902,Virginia,1008,264073,0.0038171263249177313,67
1446,1902,Doris,656,264073,0.0024841615765337616,93
1447,1902,Emily,606,264073,0.002294819992956493,97
1448,1902,Betty,580,264073,0.0021963623694963136,101
1449,1902,Nancy,571,264073,0.0021622808844524053,103
1450,1902,Charlotte,524,264073,0.001984299795889773,114
1451,1902,Rachel,393,264073,0.0014882248469173297,141
1452,1902,Rebecca,382,264073,0.0014465696985303306,144
1453,1902,Amelia,355,264073,0.0013443252433986057,149
1454,1902,Susan,335,264073,0.0012685886099676983,154
1455,1902,Kathleen,325,264073,0.0012307202932522446,159
1456,1902,Barbara,306,264073,0.0011587704914928826,163
1457,1902,Amanda,301,264073,0.0011398363331351557,164
1458,1902,Hannah,271,264073,0.0010262313829887948,174
1459,1902,Sophia,256,264073,0.0009694289079156143,179
1460,1902,Amy,255,264073,0.0009656420762440688,181
1461,1902,Carolyn,179,264073,0.0006778428692066209,224
1462,1902,Olivia,130,264073,0.0004922881173008978,273
1463,1902,Angela,116,264073,0.0004392724738992627,291
1464,1902,Shirley,104,264073,0.0003938304938407183,309
1465,1902,Linda,91,264073,0.0003446016821106285,324
1466,1902,Patricia,85,264073,0.0003218806920813563,344
1467,1902,Isabella,84,264073,0.0003180938604098109,346
1468,1902,Carol,80,264073,0.00030294653372362943,357
1469,1902,Joan,65,264073,0.0002461440586504489,387
1470,1902,Cynthia,63,264073,0.0002385703953073582,391
1471,1902,Donna,55,264073,0.00020827574193499525,416
1472,1902,Julie,44,264073,0.0001666205935479962,467
1473,1902,Chloe,42,264073,0.00015904693020490546,485
1474,1902,Judith,41,264073,0.0001552600985333601,490
1475,1902,Ava,40,264073,0.00015147326686181471,502
1476,1902,Melissa,40,264073,0.00015147326686181471,502
1477,1902,Luna,32,264073,0.00012117861348945178,583
1478,1902,Crystal,28,264073,0.0001060312868032703,623
1479,1902,Deborah,21,264073,0.00007952346510245273,756
1480,1902,Abigail,18,264073,0.00006816297008781662,818
1481,1902,Samantha,15,264073,0.000056802475073180525,903
1482,1902,Sofia,12,264073,0.00004544198005854442,1024
1483,1902,Stephanie,12,264073,0.00004544198005854442,1024
1484,1902,Jessica,9,264073,0.00003408148504390831,1219
1485,1902,Tracy,8,264073,0.000030294653372362946,1320
1486,1903,Mary,14275,261970,0.05449097224873077,1
1487,1903,Helen,6129,261970,0.02339580868038325,2
1488,1903,Anna,5098,261970,0.019460243539336564,3
1489,1903,Margaret,5045,261970,0.019257930297362294,4
1490,1903,Ruth,4517,261970,0.01724243233958087,5
1491,1903,Elizabeth,3724,261970,0.014215368171928084,6
1492,1903,Marie,3469,261970,0.01324197427186319,7
1493,1903,Florence,3468,261970,0.013238157040882544,8
1494,1903,Ethel,3257,261970,0.012432721303966103,9
1495,1903,Mildred,3088,261970,0.011787609268236821,10
1496,1903,Dorothy,3078,261970,0.011749436958430354,11
1497,1903,Alice,2996,261970,0.01143642401801733,12
1498,1903,Lillian,2972,261970,0.01134481047448181,13
1499,1903,Annie,2551,261970,0.009737756231629575,17
1500,1903,Frances,2365,261970,0.0090277512692293,19
1501,1903,Clara,2342,261970,0.008939954956674429,20
1502,1903,Bessie,2339,261970,0.008928503263732488,21
1503,1903,Bertha,2309,261970,0.008813986334313089,22
1504,1903,Emma,2308,261970,0.008810169103332443,23
1505,1903,Minnie,1846,261970,0.0070466083902736955,35
1506,1903,Ida,1774,261970,0.006771767759667137,37
1507,1903,Sarah,1553,261970,0.00592815971294423,41
1508,1903,Laura,1503,261970,0.005737298163911898,43
1509,1903,Evelyn,1211,261970,0.004622666717563079,54
1510,1903,Virginia,1032,261970,0.003939382372027332,63
1511,1903,Doris,629,261970,0.002401038286826736,95
1512,1903,Betty,596,261970,0.002275069664465397,98
1513,1903,Emily,558,261970,0.0021300148872008245,101
1514,1903,Nancy,527,261970,0.002011680726800779,109
1515,1903,Charlotte,504,261970,0.001923884414245906,115
1516,1903,Rachel,383,261970,0.0014619994655876627,142
1517,1903,Kathleen,352,261970,0.001343665305187617,149
1518,1903,Amelia,347,261970,0.0013245791502843837,150
1519,1903,Barbara,346,261970,0.001320761919303737,151
1520,1903,Rebecca,334,261970,0.0012749551475359775,154
1521,1903,Susan,305,261970,0.0011642554490972248,162
1522,1903,Hannah,250,261970,0.0009543077451616597,183
1523,1903,Amanda,247,261970,0.0009428560522197198,184
1524,1903,Amy,242,261970,0.0009237698973164866,188
1525,1903,Sophia,213,261970,0.0008130701988777341,197
1526,1903,Carolyn,157,261970,0.0005993052639615223,241
1527,1903,Angela,132,261970,0.0005038744894453564,267
1528,1903,Olivia,130,261970,0.0004962400274840631,272
1529,1903,Shirley,102,261970,0.00038935756002595715,309
1530,1903,Isabella,96,261970,0.00036645417414207733,317
1531,1903,Linda,90,261970,0.0003435507882581975,326
1532,1903,Patricia,79,261970,0.00030156124747108447,355
1533,1903,Donna,78,261970,0.00029774401649043783,361
1534,1903,Carol,67,261970,0.0002557544757033248,388
1535,1903,Cynthia,65,261970,0.00024812001374203155,393
1536,1903,Joan,63,261970,0.00024048555178073826,400
1537,1903,Chloe,56,261970,0.00021376493491621177,425
1538,1903,Ava,55,261970,0.00020994770393556515,428
1539,1903,Julie,39,261970,0.00014887200824521891,514
1540,1903,Melissa,35,261970,0.00013360308432263236,549
1541,1903,Stephanie,33,261970,0.0001259686223613391,565
1542,1903,Judith,33,261970,0.0001259686223613391,565
1543,1903,Crystal,32,261970,0.00012215139138069245,574
1544,1903,Luna,28,261970,0.00010688246745810589,628
1545,1903,Deborah,21,261970,0.00008016185059357941,734
1546,1903,Abigail,20,261970,0.00007634461961293278,760
1547,1903,Jessica,16,261970,0.00006107569569034623,862
1548,1903,Tracy,12,261970,0.000045806771767759666,1027
1549,1903,Sofia,11,261970,0.00004198954078711303,1076
1550,1903,Karen,8,261970,0.00003053784784517311,1318
1551,1903,Samantha,5,261970,0.000019086154903233195,1792
1552,1904,Mary,14961,275363,0.05433191823157069,1
1553,1904,Helen,6488,275363,0.023561625926504286,2
1554,1904,Anna,5330,275363,0.019356267908179386,3
1555,1904,Margaret,5302,275363,0.01925458394918707,4
1556,1904,Ruth,4900,275363,0.017794692823654593,5
1557,1904,Elizabeth,3833,275363,0.013919807672054706,6
1558,1904,Marie,3595,275363,0.013055494020620055,7
1559,1904,Florence,3572,275363,0.012971967911447798,8
1560,1904,Mildred,3525,275363,0.012801284123139274,9
1561,1904,Dorothy,3477,275363,0.01262696876486674,10
1562,1904,Ethel,3296,275363,0.011969654601380723,11
1563,1904,Lillian,3139,275363,0.011399498117030974,12
1564,1904,Alice,3131,275363,0.011370445557318885,13
1565,1904,Frances,2657,275363,0.009649081394377604,16
1566,1904,Annie,2631,275363,0.009554660575313314,17
1567,1904,Bertha,2363,275363,0.008581399824958327,20
1568,1904,Bessie,2340,275363,0.008497873715786072,21
1569,1904,Emma,2312,275363,0.00839618975679376,22
1570,1904,Clara,2281,275363,0.008283611087909414,24
1571,1904,Minnie,1885,275363,0.006845509382161002,35
1572,1904,Ida,1751,275363,0.006358879006983509,38
1573,1904,Sarah,1594,275363,0.00578872252263376,43
1574,1904,Laura,1508,275363,0.005476407505728802,47
1575,1904,Evelyn,1372,275363,0.004982513990623287,50
1576,1904,Virginia,1213,275363,0.004405094366345515,59
1577,1904,Doris,736,275363,0.0026728354935122004,88
1578,1904,Betty,707,275363,0.0025675199645558773,91
1579,1904,Emily,599,275363,0.002175310408442674,103
1580,1904,Charlotte,554,275363,0.0020118897600621723,110
1581,1904,Nancy,508,275363,0.0018448375417176599,115
1582,1904,Rebecca,371,275363,0.0013473124566481336,146
1583,1904,Kathleen,362,275363,0.0013146283269720332,147
1584,1904,Barbara,357,275363,0.0012964704771519775,151
1585,1904,Rachel,356,275363,0.0012928389071879664,152
1586,1904,Amelia,353,275363,0.001281944197295933,153
1587,1904,Susan,324,275363,0.0011766286683396099,166
1588,1904,Amanda,294,275363,0.0010676815694192756,169
1589,1904,Hannah,261,275363,0.000947839760606908,182
1590,1904,Amy,255,275363,0.0009260503408228411,188
1591,1904,Sophia,230,275363,0.0008352610917225626,195
1592,1904,Carolyn,183,275363,0.000664577303414039,227
1593,1904,Olivia,157,275363,0.0005701564843497493,250
1594,1904,Shirley,138,275363,0.0005011566550335375,268
1595,1904,Patricia,124,275363,0.00045031467553738157,286
1596,1904,Angela,124,275363,0.00045031467553738157,286
1597,1904,Linda,101,275363,0.0003667885663651253,323
1598,1904,Carol,98,275363,0.00035589385647309186,330
1599,1904,Isabella,88,275363,0.00031957815683298046,348
1600,1904,Joan,73,275363,0.00026510460737281334,385
1601,1904,Donna,61,275363,0.00022152576780467965,412
1602,1904,Cynthia,60,275363,0.0002178941978406685,418
1603,1904,Crystal,53,275363,0.00019247320809259052,445
1604,1904,Chloe,52,275363,0.00018884163812857936,450
1605,1904,Julie,50,275363,0.0001815784982005571,463
1606,1904,Ava,50,275363,0.0001815784982005571,463
1607,1904,Judith,38,275363,0.00013799965863242337,537
1608,1904,Stephanie,32,275363,0.00011621023884835654,600
1609,1904,Luna,30,275363,0.00010894709892033424,629
1610,1904,Melissa,24,275363,0.0000871576791362674,710
1611,1904,Deborah,23,275363,0.00008352610917225626,727
1612,1904,Jessica,16,275363,0.00005810511942417827,910
1613,1904,Karen,11,275363,0.00003994726960412256,1092
1614,1904,Sofia,11,275363,0.00003994726960412256,1092
1615,1904,Lisa,9,275363,0.000032684129676100276,1251
1616,1904,Abigail,8,275363,0.000029052559712089135,1364
1617,1904,Samantha,8,275363,0.000029052559712089135,1364
1618,1904,Sandra,8,275363,0.000029052559712089135,1364
1619,1904,Pamela,5,275363,0.00001815784982005571,1877
1620,1905,Mary,16067,291616,0.05509642817952376,1
1621,1905,Helen,6811,291616,0.023356057280807637,2
1622,1905,Margaret,5690,291616,0.019511960934928126,3
1623,1905,Anna,5424,291616,0.018599802479973664,4
1624,1905,Ruth,5068,291616,0.017379018983869197,5
1625,1905,Elizabeth,4121,291616,0.014131597717546362,6
1626,1905,Dorothy,3937,291616,0.013500630966750795,7
1627,1905,Mildred,3758,291616,0.012886810051574674,8
1628,1905,Marie,3643,291616,0.012492455832327444,9
1629,1905,Alice,3610,291616,0.01237929331723911,10
1630,1905,Florence,3478,291616,0.011926643256885767,11
1631,1905,Ethel,3401,291616,0.011662597388346319,12
1632,1905,Lillian,3185,291616,0.010921897289586304,13
1633,1905,Frances,2887,291616,0.009900005486667399,16
1634,1905,Annie,2793,291616,0.009577663777021838,17
1635,1905,Bessie,2446,291616,0.00838774278503237,20
1636,1905,Bertha,2434,291616,0.008346592779545704,21
1637,1905,Clara,2397,291616,0.008219713595961813,22
1638,1905,Emma,2298,291616,0.007880226050696807,26
1639,1905,Minnie,1950,291616,0.006686875891583452,35
1640,1905,Sarah,1762,291616,0.006042192472292329,41
1641,1905,Ida,1757,291616,0.006025046636672885,42
1642,1905,Evelyn,1661,291616,0.005695846592779546,45
1643,1905,Laura,1566,291616,0.005370075716010095,49
1644,1905,Virginia,1394,291616,0.004780258970701196,53
1645,1905,Doris,812,291616,0.0027844837045978275,83
1646,1905,Betty,807,291616,0.0027673378689783827,85
1647,1905,Emily,683,291616,0.0023421211456161528,100
1648,1905,Charlotte,614,291616,0.002105508614067815,104
1649,1905,Nancy,535,291616,0.0018346044112805882,118
1650,1905,Rachel,421,291616,0.0014436793591572478,143
1651,1905,Rebecca,402,291616,0.0013785251838033578,148
1652,1905,Kathleen,386,291616,0.0013236585098211347,152
1653,1905,Barbara,366,291616,0.0012550751673433556,154
1654,1905,Amelia,365,291616,0.0012516460002194667,155
1655,1905,Susan,320,291616,0.001097333479644464,165
1656,1905,Amanda,311,291616,0.0010664709755294633,168
1657,1905,Amy,269,291616,0.0009224459563261275,186
1658,1905,Sophia,237,291616,0.0008127126083616811,197
1659,1905,Hannah,219,291616,0.00075098760013168,205
1660,1905,Carolyn,210,291616,0.0007201250960166795,213
1661,1905,Shirley,162,291616,0.0005555250740700099,256
1662,1905,Olivia,153,291616,0.0005246625699550094,265
1663,1905,Angela,148,291616,0.0005075167343355645,270
1664,1905,Patricia,121,291616,0.00041492922199056295,306
1665,1905,Linda,105,291616,0.00036006254800833974,329
1666,1905,Isabella,105,291616,0.00036006254800833974,329
1667,1905,Joan,104,291616,0.0003566333808844508,332
1668,1905,Carol,91,291616,0.0003120542082738944,351
1669,1905,Crystal,63,291616,0.00021603752880500383,426
1670,1905,Cynthia,63,291616,0.00021603752880500383,426
1671,1905,Donna,59,291616,0.00020232086030944803,439
1672,1905,Julie,57,291616,0.00019546252606167014,447
1673,1905,Ava,53,291616,0.00018174585756611434,464
1674,1905,Chloe,42,291616,0.0001440250192033359,528
1675,1905,Judith,38,291616,0.0001303083507077801,564
1676,1905,Stephanie,36,291616,0.0001234500164600022,579
1677,1905,Luna,30,291616,0.0001028750137166685,642
1678,1905,Melissa,30,291616,0.0001028750137166685,642
1679,1905,Deborah,18,291616,0.0000617250082300011,872
1680,1905,Jessica,17,291616,0.000058295841106112145,900
1681,1905,Samantha,12,291616,0.0000411500054866674,1093
1682,1905,Abigail,11,291616,0.00003772083836277845,1162
1683,1905,Karen,11,291616,0.00003772083836277845,1162
1684,1905,Sofia,9,291616,0.00003086250411500055,1298
1685,1905,Tracy,8,291616,0.0000274333369911116,1420
1686,1905,Sandra,5,291616,0.00001714583561944475,1931
1687,1905,Lisa,5,291616,0.00001714583561944475,1931
1688,1906,Mary,16370,295297,0.05543571387450601,1
1689,1906,Helen,7176,295297,0.02430095801853727,2
1690,1906,Margaret,6096,295297,0.02064362319969387,3
1691,1906,Anna,5502,295297,0.018632089049329996,4
1692,1906,Ruth,5140,295297,0.017406204600791744,5
1693,1906,Dorothy,4326,295297,0.01464965780214496,6
1694,1906,Elizabeth,4320,295297,0.014629339275373607,7
1695,1906,Alice,4192,295297,0.014195877370918092,8
1696,1906,Mildred,3873,295297,0.013115609030907865,9
1697,1906,Florence,3691,295297,0.01249928038551018,10
1698,1906,Marie,3690,295297,0.012495893964381622,11
1699,1906,Ethel,3511,295297,0.011889724582369615,12
1700,1906,Lillian,3293,295297,0.011151484776343817,13
1701,1906,Frances,3026,295297,0.010247310335018642,14
1702,1906,Annie,2774,295297,0.009393932210621849,18
1703,1906,Bessie,2396,295297,0.008113865024026659,21
1704,1906,Bertha,2302,295297,0.00779554143794214,25
1705,1906,Clara,2228,295297,0.007544946274428795,27
1706,1906,Emma,2224,295297,0.0075314005899145605,28
1707,1906,Evelyn,2077,295297,0.007033596684016431,32
1708,1906,Minnie,1777,295297,0.006017670345448819,39
1709,1906,Ida,1753,295297,0.005936396238363411,43
1710,1906,Sarah,1697,295297,0.005746756655164123,44
1711,1906,Virginia,1491,295297,0.0050491539026810296,51
1712,1906,Laura,1467,295297,0.00496787979559562,52
1713,1906,Betty,865,295297,0.00292925427620328,81
1714,1906,Doris,856,295297,0.002898776486046252,83
1715,1906,Charlotte,619,295297,0.0020961946785778385,103
1716,1906,Emily,619,295297,0.0020961946785778385,103
1717,1906,Nancy,557,295297,0.0018862365686071988,112
1718,1906,Barbara,413,295297,0.0013985919260947452,142
1719,1906,Kathleen,412,295297,0.0013952055049661865,143
1720,1906,Rebecca,397,295297,0.001344409188037806,150
1721,1906,Rachel,366,295297,0.001239430133052486,158
1722,1906,Amelia,358,295297,0.0012123387640240164,160
1723,1906,Susan,326,295297,0.0011039732879101379,166
1724,1906,Amanda,260,295297,0.0008804694934252634,190
1725,1906,Hannah,256,295297,0.0008669238089110286,191
1726,1906,Sophia,247,295297,0.0008364460187540002,194
1727,1906,Amy,240,295297,0.0008127410708540893,198
1728,1906,Shirley,187,295297,0.0006332607510404779,234
1729,1906,Carolyn,184,295297,0.0006231014876548018,235
1730,1906,Olivia,181,295297,0.0006129422242691256,239
1731,1906,Patricia,157,295297,0.0005316681171837167,263
1732,1906,Angela,123,295297,0.00041652979881272073,301
1733,1906,Isabella,110,295297,0.0003725063241414576,317
1734,1906,Linda,98,295297,0.00033186927059875314,337
1735,1906,Carol,97,295297,0.00032848284947019444,339
1736,1906,Joan,94,295297,0.0003183235860845183,342
1737,1906,Donna,84,295297,0.00028445937479893124,368
1738,1906,Cynthia,77,295297,0.0002607544268990203,392
1739,1906,Ava,62,295297,0.00020995810997063972,437
1740,1906,Chloe,52,295297,0.00017609389868505267,472
1741,1906,Julie,48,295297,0.00016254821417081784,499
1742,1906,Judith,41,295297,0.00013884326627090692,549
1743,1906,Crystal,37,295297,0.0001252975817566721,578
1744,1906,Stephanie,35,295297,0.00011852473949955468,602
1745,1906,Luna,26,295297,0.00008804694934252633,716
1746,1906,Deborah,24,295297,0.00008127410708540892,742
1747,1906,Melissa,22,295297,0.00007450126482829152,776
1748,1906,Sofia,19,295297,0.0000643420014426154,845
1749,1906,Jessica,18,295297,0.0000609555803140567,872
1750,1906,Karen,16,295297,0.000054182738056939285,917
1751,1906,Abigail,15,295297,0.00005079631692838058,965
1752,1906,Samantha,13,295297,0.00004402347467126317,1043
1753,1906,Sandra,10,295297,0.000033864211285587055,1229
1754,1906,Tracy,8,295297,0.000027091369028469643,1416
1755,1906,Pamela,6,295297,0.00002031852677135223,1727
1756,1907,Mary,17580,318564,0.055185143330696504,1
1757,1907,Helen,7579,318564,0.023791137730565914,2
1758,1907,Margaret,6713,318564,0.021072688690498612,3
1759,1907,Anna,5575,318564,0.017500408081264674,4
1760,1907,Ruth,5573,318564,0.01749412990796198,5
1761,1907,Dorothy,4967,318564,0.015591843397245137,6
1762,1907,Elizabeth,4624,318564,0.014515136675832799,7
1763,1907,Mildred,4277,318564,0.01342587360781507,8
1764,1907,Alice,4107,318564,0.012892228877085923,9
1765,1907,Marie,3880,318564,0.012179656207229944,10
1766,1907,Florence,3750,318564,0.011771574942554715,11
1767,1907,Ethel,3698,318564,0.011608342436684621,12
1768,1907,Lillian,3542,318564,0.011118644919074347,13
1769,1907,Frances,3299,318564,0.010355846862796801,16
1770,1907,Evelyn,3035,318564,0.009527127986840949,18
1771,1907,Annie,2891,318564,0.009075099509046848,19
1772,1907,Bertha,2363,318564,0.007417661757135144,26
1773,1907,Emma,2356,318564,0.007395688150575708,27
1774,1907,Clara,2319,318564,0.007279541944475836,29
1775,1907,Bessie,2311,318564,0.007254429251265052,30
1776,1907,Ida,1980,318564,0.006215391569668889,38
1777,1907,Minnie,1907,318564,0.005986238244120491,40
1778,1907,Virginia,1893,318564,0.005942291031001619,41
1779,1907,Sarah,1799,318564,0.005647216885774915,48
1780,1907,Laura,1621,318564,0.005088459461834984,51
1781,1907,Doris,1023,318564,0.003211285644328926,76
1782,1907,Betty,1018,318564,0.0031955902110721865,77
1783,1907,Emily,714,318564,0.0022413078690624176,100
1784,1907,Charlotte,667,318564,0.002093770796449065,105
1785,1907,Nancy,582,318564,0.0018269484310844916,113
1786,1907,Barbara,515,318564,0.0016166296254441807,129
1787,1907,Kathleen,440,318564,0.0013811981265930864,149
1788,1907,Rachel,420,318564,0.001318416393566128,154
1789,1907,Rebecca,400,318564,0.0012556346605391694,159
1790,1907,Amelia,380,318564,0.001192852927512211,163
1791,1907,Susan,355,318564,0.0011143757612285129,166
1792,1907,Amanda,285,318564,0.0008946396956341583,190
1793,1907,Sophia,265,318564,0.0008318579626071998,197
1794,1907,Amy,247,318564,0.0007753544028829372,207
1795,1907,Shirley,247,318564,0.0007753544028829372,207
1796,1907,Hannah,239,318564,0.0007502417096721537,211
1797,1907,Carolyn,184,318564,0.000577591943848018,254
1798,1907,Patricia,177,318564,0.0005556183372885825,260
1799,1907,Angela,174,318564,0.0005462010773345388,261
1800,1907,Olivia,171,318564,0.000536783817380495,262
1801,1907,Isabella,126,318564,0.0003955249180698384,310
1802,1907,Carol,112,318564,0.00035157770495096744,329
1803,1907,Joan,109,318564,0.0003421604449969237,335
1804,1907,Linda,102,318564,0.00032018683843748825,350
1805,1907,Donna,100,318564,0.00031390866513479235,354
1806,1907,Cynthia,80,318564,0.0002511269321078339,395
1807,1907,Ava,55,318564,0.0001726497658241358,481
1808,1907,Julie,54,318564,0.00016951067917278788,486
1809,1907,Judith,53,318564,0.00016637159252143996,489
1810,1907,Stephanie,43,318564,0.0001349807260079607,554
1811,1907,Chloe,43,318564,0.0001349807260079607,554
1812,1907,Melissa,38,318564,0.0001192852927512211,601
1813,1907,Crystal,35,318564,0.00010986803279717733,631
1814,1907,Luna,33,318564,0.00010358985949448149,649
1815,1907,Deborah,21,318564,0.0000659208196783064,819
1816,1907,Sofia,17,318564,0.000053364473072914703,923
1817,1907,Jessica,17,318564,0.000053364473072914703,923
1818,1907,Samantha,16,318564,0.000050225386421566784,945
1819,1907,Karen,14,318564,0.00004394721311887093,1037
1820,1907,Abigail,12,318564,0.000037669039816175084,1142
1821,1907,Lisa,7,318564,0.000021973606559435465,1639
1822,1907,Sharon,5,318564,0.00001569543325673962,2061
1823,1907,Sandra,5,318564,0.00001569543325673962,2061
1824,1907,Tracy,5,318564,0.00001569543325673962,2061
1825,1907,Kelly,5,318564,0.00001569543325673962,2061
1826,1908,Mary,18665,334312,0.05583107994926895,1
1827,1908,Helen,8439,334312,0.025242886884108258,2
1828,1908,Margaret,6976,334312,0.020866735265261192,3
1829,1908,Ruth,6180,334312,0.018485725908731963,4
1830,1908,Anna,5860,334312,0.017528536217664935,5
1831,1908,Dorothy,5703,334312,0.017058915025485174,6
1832,1908,Elizabeth,4904,334312,0.014668932015602192,7
1833,1908,Mildred,4624,334312,0.013831391035918543,8
1834,1908,Alice,4270,334312,0.012772499940175644,9
1835,1908,Marie,4076,334312,0.01219220368996626,10
1836,1908,Florence,3883,334312,0.011614898657541459,11
1837,1908,Ethel,3786,334312,0.011324750532436766,12
1838,1908,Lillian,3634,334312,0.010870085429179928,13
1839,1908,Frances,3593,334312,0.010747445500011965,14
1840,1908,Evelyn,2857,334312,0.008545909210557803,20
1841,1908,Annie,2820,334312,0.008435234152528177,21
1842,1908,Bertha,2384,334312,0.007131063198449352,29
1843,1908,Emma,2357,334312,0.0070503003182655725,30
1844,1908,Clara,2352,334312,0.00703534422934265,31
1845,1908,Bessie,2201,334312,0.006583670343870396,34
1846,1908,Virginia,2195,334312,0.00656572303716289,35
1847,1908,Ida,1952,334312,0.005838857115508866,43
1848,1908,Minnie,1817,334312,0.005435042714589964,47
1849,1908,Sarah,1814,334312,0.00542606906123621,48
1850,1908,Laura,1558,334312,0.004660317308382588,52
1851,1908,Doris,1155,334312,0.0034548565411950515,70
1852,1908,Betty,1128,334312,0.0033740936610112708,72
1853,1908,Charlotte,766,334312,0.0022912728229916965,98
1854,1908,Emily,732,334312,0.0021895714183158247,103
1855,1908,Nancy,651,334312,0.0019472827777644835,109
1856,1908,Kathleen,527,334312,0.0015763717724760105,132
1857,1908,Barbara,514,334312,0.0015374859412764124,135
1858,1908,Rebecca,451,334312,0.0013490392208475915,148
1859,1908,Rachel,425,334312,0.0012712675584483956,159
1860,1908,Amelia,370,334312,0.0011067505802962502,163
1861,1908,Susan,350,334312,0.001046926224604561,170
1862,1908,Shirley,284,334312,0.0008495058508219866,196
1863,1908,Carolyn,280,334312,0.0008375409796836488,200
1864,1908,Sophia,276,334312,0.0008255761085453109,203
1865,1908,Amanda,260,334312,0.0007777166239919596,208
1866,1908,Amy,245,334312,0.0007328483572231927,218
1867,1908,Hannah,240,334312,0.0007178922683002704,223
1868,1908,Patricia,205,334312,0.0006131996458398143,238
1869,1908,Angela,183,334312,0.0005473928545789562,260
1870,1908,Olivia,181,334312,0.0005414104190097872,262
1871,1908,Carol,146,334312,0.00043671779654933115,294
1872,1908,Isabella,112,334312,0.0003350163918734595,336
1873,1908,Joan,104,334312,0.00031108664959678383,353
1874,1908,Donna,98,334312,0.00029313934288927707,365
1875,1908,Linda,93,334312,0.00027818325396635477,372
1876,1908,Stephanie,68,334312,0.00020340280935174327,438
1877,1908,Julie,65,334312,0.0001944291559979899,448
1878,1908,Ava,58,334312,0.00017349063150589867,474
1879,1908,Cynthia,56,334312,0.00016750819593672975,479
1880,1908,Judith,50,334312,0.000149560889229223,511
1881,1908,Crystal,50,334312,0.000149560889229223,511
1882,1908,Chloe,42,334312,0.00012563114695254732,574
1883,1908,Luna,39,334312,0.00011665749359879394,602
1884,1908,Melissa,27,334312,0.00008076288018378042,742
1885,1908,Deborah,25,334312,0.0000747804446146115,768
1886,1908,Sofia,18,334312,0.00005384192012252028,939
1887,1908,Jessica,17,334312,0.00005085070233793582,970
1888,1908,Sandra,15,334312,0.0000448682667687669,1044
1889,1908,Tracy,15,334312,0.0000448682667687669,1044
1890,1908,Samantha,13,334312,0.00003888583119959798,1135
1891,1908,Abigail,13,334312,0.00003888583119959798,1135
1892,1908,Karen,13,334312,0.00003888583119959798,1135
1893,1908,Kelly,5,334312,0.0000149560889229223,2101
1894,1909,Mary,19259,347228,0.05546499706244888,1
1895,1909,Helen,9250,347228,0.026639556717776215,2
1896,1909,Margaret,7358,347228,0.021190687386961882,3
1897,1909,Ruth,6509,347228,0.018745608073081663,4
1898,1909,Dorothy,6253,347228,0.018008340341216723,5
1899,1909,Anna,5804,347228,0.016715241858375477,6
1900,1909,Elizabeth,5176,347228,0.014906631953644292,7
1901,1909,Mildred,5054,347228,0.014555277800177405,8
1902,1909,Marie,4301,347228,0.012386673885746541,9
1903,1909,Alice,4170,347228,0.012009400163581279,10
1904,1909,Florence,3789,347228,0.010912138422016658,11
1905,1909,Frances,3780,347228,0.01088621885331828,12
1906,1909,Ethel,3661,347228,0.010543504556084186,13
1907,1909,Lillian,3596,347228,0.010356307671040354,14
1908,1909,Evelyn,3157,347228,0.009092008708975082,18
1909,1909,Annie,2904,347228,0.008363380833342933,22
1910,1909,Bertha,2444,347228,0.007038602877648116,29
1911,1909,Virginia,2420,347228,0.006969484027785778,30
1912,1909,Clara,2403,347228,0.006920524842466622,32
1913,1909,Emma,2338,347228,0.0067333279574227885,34
1914,1909,Bessie,2276,347228,0.006554770928611748,35
1915,1909,Ida,1943,347228,0.005595746886771804,44
1916,1909,Sarah,1845,347228,0.005313511583167256,49
1917,1909,Minnie,1779,347228,0.0051234347460458254,50
1918,1909,Laura,1524,347228,0.004389046966258482,55
1919,1909,Doris,1298,347228,0.0037381777967214628,64
1920,1909,Betty,1082,347228,0.003116108147960418,77
1921,1909,Charlotte,841,347228,0.0024220396972594377,94
1922,1909,Emily,749,347228,0.002157084106120474,103
1923,1909,Nancy,610,347228,0.0017567707673344316,118
1924,1909,Barbara,567,347228,0.0016329328279977421,126
1925,1909,Kathleen,527,347228,0.001517734744893845,135
1926,1909,Rebecca,470,347228,0.0013535774764707915,151
1927,1909,Rachel,462,347228,0.001330537859850012,154
1928,1909,Amelia,388,347228,0.0011174214061078023,163
1929,1909,Susan,380,347228,0.001094381789487023,164
1930,1909,Carolyn,299,347228,0.0008611056712016312,194
1931,1909,Shirley,281,347228,0.0008092665338048775,203
1932,1909,Hannah,278,347228,0.0008006266775720852,206
1933,1909,Amanda,271,347228,0.0007804670130289032,212
1934,1909,Sophia,256,347228,0.0007372677318649418,222
1935,1909,Amy,244,347228,0.0007027083069337726,229
1936,1909,Patricia,233,347228,0.0006710288340802009,234
1937,1909,Angela,204,347228,0.0005875102238298755,248
1938,1909,Olivia,179,347228,0.0005155114218899397,268
1939,1909,Carol,142,347228,0.0004089531950188349,302
1940,1909,Joan,142,347228,0.0004089531950188349,302
1941,1909,Donna,123,347228,0.0003542341055444837,323
1942,1909,Linda,105,347228,0.00030239496814773,352
1943,1909,Isabella,97,347228,0.00027935535152695057,375
